id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18125511,Huge BR in centralized location w private bathroom,34862682,Michael,,Western Addition,37.78409721,-122.4449262,Private room,55,1,0,,,1,0
8028929,Sun filled room in the Lower Haight,24534364,Dana,,Western Addition,37.77171204,-122.4344615,Private room,90,1,109,12/16/2016,4.27,1,212
12845827,Sunny spacious 1 bdrm-Lower Haight,6366034,Purvi,,Western Addition,37.77289994,-122.4254758,Entire home/apt,120,3,1,5/8/2016,0.06,1,0
2081536,Sun-filled flat in the Haight,4389720,Elliot,,Western Addition,37.77351846,-122.4344405,Private room,65,4,22,9/2/2017,0.67,2,2
10998332,2B/2B Cozy Condo at Hayes Valley,5819863,Nan,,Western Addition,37.77653507,-122.4258963,Entire home/apt,559,1,0,,,1,0
10392074,"Fabulous, fabulous flat...",61601,Nick,,Western Addition,37.77929705,-122.4407695,Entire home/apt,175,14,6,4/26/2017,0.35,1,6
17945082,Private apartment in the fabulous Lower Haight!,54269623,Audrey & Chris,,Western Addition,37.77003406,-122.430165,Entire home/apt,200,2,21,9/28/2017,4.06,1,0
10813277,2 Big Rms & Private Bath in Best Loc!,389286,Rob,,Western Addition,37.77224982,-122.433859,Private room,119,3,63,9/27/2017,3.95,1,331
10964917,PAC HEIGHTS Studio Superbowl 50,56877760,Craig,,Western Addition,37.78857705,-122.4273438,Entire home/apt,350,1,0,,,1,0
4493744,Private bedroom in sweet Victorian,10397646,Sharman,,Western Addition,37.77836263,-122.4398877,Private room,95,7,24,6/30/2015,0.74,1,0
10998170,Large Pac Heights Apt.- Superbowl!,51669196,Matt,,Western Addition,37.78563313,-122.444658,Entire home/apt,850,1,0,,,1,0
2101654,Spacious and Quiet Super Bowl Pad,887173,Herman,,Western Addition,37.77259185,-122.4345761,Entire home/apt,400,2,0,,,1,0
971116,"modern, friendly, spacious, sunny",5269779,Michael,,Western Addition,37.77713059,-122.4415839,Private room,120,1,129,9/9/2017,2.47,1,327
9736576,Master Bedroom in the Center of SF,276586,Eric,,Western Addition,37.7853777,-122.4279811,Private room,78,3,3,7/19/2016,0.17,1,0
4100473,Large Alamo Square One Bedroom apt,8860167,William,,Western Addition,37.77649156,-122.4367225,Entire home/apt,155,7,24,5/29/2017,0.7,1,333
8717008,Hayes Valley-2 Queen  Beds + 1 Bath,321440,Min,,Western Addition,37.77594257,-122.4261062,Entire home/apt,188,1,0,,,1,0
4069917,In the center of the city!,21109147,Mike,,Western Addition,37.76941609,-122.4303164,Entire home/apt,225,4,57,9/22/2017,1.68,1,5
708731,Private Entry to Private Bed/Bath w Garden Outside,3645596,Karen,,Western Addition,37.78221152,-122.4370788,Private room,120,3,174,9/25/2017,3.15,1,291
13914274,Private master bdrm in beautiful SF apartment,6387175,Paige,,Western Addition,37.78862225,-122.4262201,Private room,85,10,0,,,1,0
17109092,Amazing L. Pac. Heights Studio / Fillmore / HDTV,114886074,Octavio,,Western Addition,37.78791813,-122.4400505,Entire home/apt,150,2,5,8/16/2017,0.93,1,63
13799488,Top of Castro 1 bed Modern Lux Home for 2 people,81137757,Richard,,Western Addition,37.77075241,-122.436135,Entire home/apt,245,3,16,9/11/2017,1.11,1,344
5967901,Charming 2BR/1BA Victorian,30979016,Dan,,Western Addition,37.77465863,-122.4270457,Entire home/apt,225,3,106,9/10/2017,3.66,1,6
12472335,Private room in beautiful Victorian,3838854,Colin,,Western Addition,37.7747928,-122.4312003,Private room,85,4,2,5/16/2016,0.12,2,0
19746819,Private Room in amazing location,118829126,Inna,,Western Addition,37.78652066,-122.4466739,Private room,120,3,8,9/23/2017,4.14,1,81
11718434,Sunny apartment in Hayes Valley,14867397,Jon,,Western Addition,37.77400005,-122.426605,Entire home/apt,800,1,0,,,1,0
1101546,Cutest Hayes Valley Apartment,4471256,Mark,,Western Addition,37.77359526,-122.4272697,Entire home/apt,247,7,0,,,1,274
10882778,SuperBowl 50 PacHeights Victorian!!,11215626,Ryan,,Western Addition,37.78599888,-122.4421181,Entire home/apt,2250,3,0,,,1,0
6557381,Air mattress in a quiet apartment,20163760,Jack,,Western Addition,37.77879438,-122.4366819,Shared room,150,1,0,,,1,0
17780402,Venues ★Parties Events★ for 30  Victorian Mansion,118412894,Marbella,,Western Addition,37.78637858,-122.4242457,Entire home/apt,449,1,1,9/16/2017,1,22,330
14536328,"Bright and Cozy Lower Haight Apt, Easy Transit",13380447,Puifai,,Western Addition,37.76981349,-122.4305389,Private room,150,2,7,12/16/2016,0.53,1,0
7933558,UPSCALE MODERN PRIVATE PENTHOUSE,29381909,Solomon,,Western Addition,37.78442799,-122.4435547,Entire home/apt,499,30,103,9/15/2017,4.08,1,162
10833518,Private Studio with Backyard,44696741,Anthony,,Western Addition,37.78550149,-122.4406669,Private room,250,1,0,,,2,0
2756856,"Charming neighborhood, Central to everything!",1924599,Jay,,Western Addition,37.78718832,-122.4303328,Private room,99,1,275,9/16/2017,6.52,2,142
12325197,"Modern 1BD Penthouse, Amazing View",33689417,Marli,,Western Addition,37.78024577,-122.4319056,Entire home/apt,129,12,3,6/18/2017,0.17,1,0
18708117, Victorian Boutique Hotel - Executive Suite (304),118412894,Marbella,,Western Addition,37.7866997,-122.4247744,Entire home/apt,150,1,12,9/14/2017,3.03,22,163
10998063,Charming & Clean Hayes Valley Flat,28353837,Hazel,,Western Addition,37.77343309,-122.4253184,Entire home/apt,1200,1,0,,,1,0
10948909,Cozy remodeled NOPA studio,4623964,Olya,,Western Addition,37.77258722,-122.43712,Entire home/apt,500,1,0,,,1,0
8067416,Full studio in Lower Pac Heights,42610772,Lindsey,,Western Addition,37.78858741,-122.4262348,Entire home/apt,150,1,0,,,1,0
18935071,Quaint Private Room-Best Location,124414059,Kitty,,Western Addition,37.77120925,-122.4301876,Private room,84,2,18,9/23/2017,4.74,3,34
9615291,Sunny Duboce Triangle Spot,38865065,Leah,,Western Addition,37.76958625,-122.4301079,Private room,120,1,7,10/30/2016,0.31,2,274
5852599,Big Victorian Flat At Alamo Square,5138559,Paul,,Western Addition,37.77650757,-122.4372043,Entire home/apt,300,3,33,9/17/2017,2.02,2,6
8310194,Junior Penthouse in Japantown - 1bd,41635418,Ben,,Western Addition,37.78284079,-122.4310296,Private room,150,1,2,9/16/2015,0.08,2,0
593253,Stylish Lower Haight Victorian Room,2929255,Trevor,,Western Addition,37.77023074,-122.4295697,Private room,95,2,204,9/20/2017,3.23,2,327
19500430, Victorian Mansion - Standard Room2 (401),118412894,Marbella,,Western Addition,37.7874018,-122.4249267,Private room,150,1,3,9/19/2017,0.96,22,167
14323059,Garden Studio Oasis in NOPA,69455081,Jp,,Western Addition,37.77808156,-122.4404009,Entire home/apt,199,2,51,9/23/2017,3.66,1,71
9063798,Lwr Hght/NOPA Appointed Condo Whole Parking+HotTub,4435448,Carl,,Western Addition,37.77290988,-122.4364145,Entire home/apt,650,1,3,5/30/2016,0.14,5,362
11207223,Large Bedroom in Gorgeous SF Apartment,4508207,Tayla,,Western Addition,37.77218814,-122.4318994,Private room,80,1,3,7/15/2016,0.18,1,0
16671511,"Private Room+Bath - centrally located, happy home!",110290195,Zia,,Western Addition,37.77988631,-122.4345243,Private room,150,2,46,9/27/2017,5.66,1,28
8209055,Classic & Lovely Pac Heights Studio,107051,Chloe,,Western Addition,37.78834967,-122.4283342,Entire home/apt,150,1,30,9/24/2017,1.67,1,17
19292950,Bright Sunny Victorian in Hayes Valley.,88135938,Helen,,Western Addition,37.77379183,-122.4273231,Private room,100,4,9,8/16/2017,3.1,1,53
8014888,Private Room in Lower Pac Heights,29939116,Divyanshu,,Western Addition,37.78386139,-122.4275875,Private room,125,1,1,8/30/2015,0.04,1,0
7884670,Central SF: Big room @ Alamo Square,4290912,James,,Western Addition,37.77639157,-122.4306171,Private room,80,1,0,,,1,0
17780599,Venues ★Parties Events★ for 60  Victorian Mansion,118412894,Marbella,,Western Addition,37.78683847,-122.4235772,Entire home/apt,973,1,0,,,22,330
14486844,Quiet Room and Queen Bed in Hayes Valley,13009985,Mike,,Western Addition,37.77305977,-122.4267845,Private room,120,1,39,9/19/2017,2.81,1,179
20289511,Victorian Room Six,144726151,Matthias,,Western Addition,37.77842209,-122.4348894,Private room,96,1,14,10/1/2017,8.24,6,67
4052091,"Luxurious, Sunny Victorian",1792703,Beth & Tom,,Western Addition,37.78038786,-122.433154,Private room,165,2,82,9/10/2017,2.22,3,314
8848524,Luxury Private Residence,8467474,Nick,,Western Addition,37.77417652,-122.4310922,Entire home/apt,800,1,0,,,1,365
1084371,Peaceful Purple Penthouse & SF View,5164758,Mark & Denise,,Western Addition,37.77533165,-122.4306429,Entire home/apt,300,2,53,8/29/2017,1.01,1,353
5852066,Private Room at Alamo Square,5138559,Paul,,Western Addition,37.77709667,-122.4376264,Private room,125,2,102,7/6/2017,3.42,2,257
16444225,Amazing Gem! Updated Kitchen! King Sized bed!,107848024,Elizabeth,,Western Addition,37.77695515,-122.4413025,Entire home/apt,250,30,3,3/21/2017,0.36,1,89
12274606,"Lovely, spacious, classy room",3838854,Colin,,Western Addition,37.77637392,-122.4328645,Shared room,60,3,0,,,2,0
10390390,Weekends in SF: 2BR in Lower Haight,8217087,Scott,,Western Addition,37.7735405,-122.4329118,Entire home/apt,275,2,7,5/16/2016,0.35,1,0
18686436,Small and Sunny Private Room - Central Location,128980694,Chase,,Western Addition,37.77074337,-122.4316424,Private room,65,3,19,9/29/2017,4.42,3,49
14535504,"Sunny, spacious spot near Alamo Square",255788,Nate,,Western Addition,37.77454686,-122.435855,Private room,200,3,2,10/7/2016,0.16,1,0
5213718,Beautiful Hayes Valley 1 Bedroom,10681562,Justin And Tara,,Western Addition,37.77313195,-122.4293173,Entire home/apt,200,1,30,1/1/2017,0.94,1,0
15486470,Stunning 1882 Victorian in  Fabulous Hayes Valley!,3585086,Suzanne,,Western Addition,37.77707387,-122.4285851,Entire home/apt,380,2,17,9/27/2017,5.05,1,120
10996579,Spacious and clean room in Alamo Sq,6985107,Carolina,,Western Addition,37.77761786,-122.4342173,Private room,143,2,9,4/23/2017,0.46,1,0
4475708,"Super convenient, cozy, and chic in San Francisco",3231054,Emmie,,Western Addition,37.78661685,-122.4232489,Entire home/apt,170,2,9,7/18/2017,0.51,1,20
18156268,Painted Ladies,53327643,Kylee,,Western Addition,37.77730243,-122.4342906,Private room,75,1,6,9/15/2017,1.38,1,30
15272649,Beautiful 2 Bedroom NOPA Apartment,97173389,Katherine,,Western Addition,37.77752012,-122.4384741,Entire home/apt,300,2,20,9/3/2017,1.66,1,345
8309401,Large Suite in Victorian,10501924,Karen,,Western Addition,37.77804539,-122.4381948,Private room,103,3,39,9/14/2017,1.57,5,151
11760290,Fully Furnished Room,19568876,Carter,,Western Addition,37.78093169,-122.4365956,Private room,120,2,0,,,1,0
1936003,Modern Victorian flat in Nopa,1522504,Nancy,,Western Addition,37.77780469,-122.4383981,Entire home/apt,700,3,5,8/12/2017,0.11,1,276
18904,Tranquil Lower Haight w/pvt bath,72464,Patrick,,Western Addition,37.77252152,-122.4321565,Private room,110,3,278,9/20/2017,3.92,2,63
7343245,Italianate Victorian,5694640,Susan,,Western Addition,37.78689115,-122.4388914,Entire home/apt,800,3,51,8/28/2017,1.92,1,150
10996772,Spacious 1 bed centrally located,57061698,415realestate,,Western Addition,37.77982986,-122.4397703,Entire home/apt,109,1,0,,,1,0
9093551,"Central, Open, Spacious 2BR/2BA",7899657,Catherine,,Western Addition,37.78814633,-122.4231537,Entire home/apt,285,3,13,8/20/2017,3.22,1,41
4033038,Grand 3-Level Painted Lady Victorian with Parking,3442905,Simone,,Western Addition,37.78630614,-122.4423725,Entire home/apt,1850,2,6,9/12/2017,0.3,3,186
15911997,"A Bright, SF-Everywhere Launchpad",103230729,Tolgay,,Western Addition,37.78229828,-122.4345993,Private room,80,1,42,9/25/2017,4.26,1,324
8276309,Restored Lower Haight Edwardian,2113363,Nathan,,Western Addition,37.77190557,-122.4322628,Private room,110,1,77,8/27/2017,3.1,2,32
10914116,Victorian charm,22303418,Jennifer,,Western Addition,37.77113454,-122.432044,Private room,95,1,1,3/9/2016,0.05,2,0
8472818,Winter Fell - Our Spot in SF,17939487,David,,Western Addition,37.77424661,-122.4345421,Private room,200,1,0,,,3,0
8567,Lovely 2BR flat Great Location ,25601,Sandy,,Western Addition,37.78470745,-122.4455543,Entire home/apt,255,2,27,8/12/2017,0.27,1,117
19925100,large private room city views modern space,117841976,Paul,,Western Addition,37.7806998,-122.4397761,Private room,200,2,3,9/17/2017,1.2,7,28
1886260,Huge Top Floor Loft In Alamo Square,1126796,Giancarlo,,Western Addition,37.77646509,-122.4309604,Entire home/apt,300,30,44,6/19/2017,0.99,2,356
3917869,Painted Ladies Neighbor Hayes Vally,8362954,Airen,,Western Addition,37.77488518,-122.4281045,Entire home/apt,190,2,14,11/27/2016,0.45,1,0
2887744,VICTORIAN DREAM HOUSE W/ PARKING,14757827,Patricia & Pepijn,,Western Addition,37.77710822,-122.4429515,Entire home/apt,600,3,137,9/17/2017,3.54,2,140
2066449,Spacious 1 BR in great neighborhood,4375203,George,,Western Addition,37.77641006,-122.4312633,Entire home/apt,300,4,0,,,1,0
10012664,Sunny Room near Haight & GG Park,12059778,Sarah,,Western Addition,37.77317982,-122.4350311,Private room,100,1,0,,,1,0
20350921,Opulent Private Room - Best Location,128980694,Chase,,Western Addition,37.76960043,-122.4307976,Private room,80,3,5,9/25/2017,4.17,3,8
8210905,Stylish Apartment in SF!,43296900,Samantha,,Western Addition,37.7838983,-122.4336279,Entire home/apt,250,1,0,,,1,0
12994980,Central Sunny 3BR Home w/ Pkg,15970171,Markley,,Western Addition,37.77057158,-122.4270818,Entire home/apt,397,5,4,7/29/2017,0.25,1,87
461206,Spacious room in Hayes Valley apt,2033455,Paul,,Western Addition,37.77308452,-122.4274148,Private room,150,2,2,8/22/2015,0.07,2,0
19225774,Studio in San Francisco,42087445,Adam,,Western Addition,37.78038685,-122.4328894,Entire home/apt,114,5,13,9/29/2017,3.82,1,10
13174599,"Entire Hayes Valley modern and  townhouse 3br, 2ba",71409219,Sabrina,,Western Addition,37.77633956,-122.4241849,Entire home/apt,490,3,1,8/19/2017,0.67,1,0
19489071,Bright and Cozy Studio in Lower Pac Heights,9885582,Elisa,,Western Addition,37.78810202,-122.4258817,Entire home/apt,215,2,3,9/4/2017,1.02,1,54
18024213, Victorian Boutique Hotel - Executive Suite (302),118412894,Marbella,,Western Addition,37.78597093,-122.423479,Entire home/apt,150,1,11,9/10/2017,1.9,22,163
1738415,Quaint Quiet & Spacious HV Flat!,3273603,Donna,,Western Addition,37.77358049,-122.4280637,Entire home/apt,180,1,284,9/20/2017,5.85,2,116
18253442,"Private Room in Sunny Apartment, GREAT LOCATION!",118603538,Tova,,Western Addition,37.77740693,-122.4450734,Private room,110,2,6,9/17/2017,1.58,2,71
9315067,Comfy Centrally Located Room in SF,48349241,Baltazar,,Western Addition,37.7803772,-122.4320794,Private room,83,5,50,5/22/2017,2.24,1,0
12025202,Sunny 2 BR/1 Bath Lower Pac Heights,43787239,Tina,,Western Addition,37.78539189,-122.4357659,Private room,350,3,1,7/9/2016,0.07,2,77
10880254,4 Bedroom Victorian near Alamo Sq,7550554,Vishal,,Western Addition,37.77988278,-122.4393706,Entire home/apt,999,1,0,,,2,0
3769585,Studio apartment - Alamo Square,19318035,Susan,,Western Addition,37.77449648,-122.4359179,Entire home/apt,145,1,11,5/24/2016,0.29,1,0
7734510,Studio Apt in Trendy Hayes Valley,40648590,James,,Western Addition,37.77673332,-122.4251688,Entire home/apt,115,4,4,6/7/2016,0.16,1,0
4588783,Lyon's Lair,6625606,Natalie,,Western Addition,37.78401048,-122.4384712,Entire home/apt,150,9,0,,,1,0
17500049,Art Collector's Sunny Apartment- GREAT LOCATION!,118603538,Tova,,Western Addition,37.77638581,-122.4437599,Entire home/apt,175,2,13,9/25/2017,1.83,2,130
19057523,Beautiful Private Room-Private Bath-Best Location,128482378,Pat,,Western Addition,37.76958572,-122.4291723,Private room,95,3,17,9/23/2017,4.68,3,0
9995433,Private Room in a Strategic Area,51350559,Saul,,Western Addition,37.77613075,-122.42397,Private room,50,1,12,2/1/2016,0.56,1,0
17499137,Studio Garden Oasis in SF downtown,24641943,Johanna,,Western Addition,37.77490144,-122.4256282,Entire home/apt,125,1,48,9/23/2017,6.92,2,23
3294174,Mid-Market with a view,1976021,Jesse,,Western Addition,37.77062899,-122.4253229,Private room,150,2,14,10/17/2014,0.35,1,0
958,"Bright, Modern Garden Unit - 1BR/1B",1169,Holly,,Western Addition,37.76931038,-122.4338563,Entire home/apt,170,2,109,9/11/2017,1.09,1,160
1029621,Beautiful 2 Bedroom Edwardian Homec,5161705,Jason And Jerrett,,Western Addition,37.76943192,-122.4337738,Entire home/apt,310,2,28,9/4/2017,0.53,2,123
15418986,Air Mattress Crash Pad,8491531,Andrew,,Western Addition,37.77468281,-122.4340248,Shared room,65,1,2,6/24/2017,0.17,2,306
10864223,"Charming Victorian, modern interior",1337520,Natalie,,Western Addition,37.77755538,-122.4250681,Private room,900,3,0,,,1,89
17479949, Victorian Boutique Hotel - European 2-Beds (488),118412894,Marbella,,Western Addition,37.78640395,-122.4242658,Private room,99,1,32,9/25/2017,4.8,22,167
443908,"CALEF HOUSE Rm 1, Large Priv Rm in Beaut SF Vict",109045,Ronda,,Western Addition,37.78705762,-122.4290772,Private room,140,2,29,9/2/2017,0.44,3,355
3145984,Luxury 3-Level Condo in Lower Pacific Heights,8994177,Neil And Alex,,Western Addition,37.78700807,-122.4415204,Entire home/apt,600,3,7,6/16/2017,0.28,2,70
8324569,Lwr Haight /Nopa Appointed Condo2 Parking+Hot Tub,4435448,Carl,,Western Addition,37.7716479,-122.436937,Private room,125,1,102,9/17/2017,4.1,5,331
8307606,Hayes Valley Room,29827848,Caitlin,,Western Addition,37.77686601,-122.4278114,Private room,200,2,0,,,1,0
5309235,Awesome room in the BEST location,8261862,Elliott,,Western Addition,37.77441809,-122.4347858,Private room,90,10,31,8/24/2017,0.97,1,263
15565615,Bright and Central Lower Haight Room,7840215,Heather,,Western Addition,37.77366119,-122.4287833,Private room,69,1,2,10/25/2016,0.17,1,0
14484206,"Quiet, sunny garden studio with Sutro Tower views",267697,Pete,,Western Addition,37.77759844,-122.44214,Entire home/apt,150,3,32,9/10/2017,2.35,1,3
11059932,Hayes Valley classic SF home,3510080,Bobby,,Western Addition,37.77358969,-122.4240831,Entire home/apt,299,2,12,8/19/2017,0.73,2,0
7111375,Hayes Valley Bedroom & workspace,28621709,Peter,,Western Addition,37.77522259,-122.4308108,Private room,160,2,13,10/4/2016,0.5,1,0
10828944,Hayes Valley Victorian Home,2513762,Trey,,Western Addition,37.77219074,-122.4256455,Entire home/apt,300,2,11,8/9/2017,0.8,5,12
7712676,Sunny single room in Pac Heights,2206966,Nik,,Western Addition,37.78836957,-122.4321864,Private room,325,2,1,4/18/2016,0.06,1,0
228922,Modern Victorian on Alamo Square,1040727,Christian & Suki,,Western Addition,37.77803996,-122.4368425,Entire home/apt,500,1,0,,,1,0
19694250,Victorian Condo with Mid Century Modern Style,49574964,Matt,,Western Addition,37.77120592,-122.4326579,Entire home/apt,350,3,5,9/22/2017,3.66,1,13
8225432,Child-friendly Room in the Haight,25413371,Cristen,,Western Addition,37.77066379,-122.4364872,Private room,275,2,0,,,1,0
7783059,"Large, Sunny and Charming Alamo Apt",9709320,Jenna,,Western Addition,37.77614852,-122.4452858,Entire home/apt,250,1,0,,,1,0
20054474,Spacious TownHouse in the middle of Hayes Valley,142483229,Michael,,Western Addition,37.7767777,-122.4255594,Entire home/apt,1500,1,0,,,3,0
8126890,Private Rm 10 min to downtown,5405387,Alexis,,Western Addition,37.77730896,-122.4312345,Private room,395,1,0,,,1,0
11572634,2 Bedroom Apt. Steps from Fillmore!,22507132,Dan,,Western Addition,37.78627336,-122.4312339,Entire home/apt,275,1,0,,,1,0
